0.00, 0
0.01, 0
0.02, 0
0.03, 0
0.04, 0
0.05, 0
0.06, 0
0.07, 50
0.08, 17
0.09, 6
0.10, 6
0.11, 2
0.12, 8
0.13, 7
0.14, 7
0.15, 8
0.16, 9
0.17, 8
0.18, 9
0.19, 12
0.20, 15
0.21, 22
0.22, 34
0.23, 75
0.24, 146
0.25, 305
0.26, 447
0.27, 571
0.28, 679
0.29, 626
0.30, 382
0.31, 248
0.32, 101
0.33, 42
0.34, 13
0.35, 8
0.36, 5
0.37, 20
0.38, 12
0.39, 11
0.40, 16
0.41, 9
0.42, 17
0.43, 12
0.44, 16
0.45, 29
0.46, 31
0.47, 61
0.48, 121
0.49, 252
0.50, 453
0.51, 633
0.52, 812
0.53, 864
0.54, 781
0.55, 617
0.56, 395
0.57, 216
0.58, 97
0.59, 54
0.60, 23
0.61, 8
0.62, 17
0.63, 6
0.64, 12
0.65, 14
0.66, 13
0.67, 16
0.68, 11
0.69, 15
0.70, 19
0.71, 27
0.72, 6
0.73, 14
0.74, 19
0.75, 16
0.76, 12
0.77, 13
0.78, 14
0.79, 14
0.80, 12
0.81, 18
0.82, 16
0.83, 16
0.84, 11
0.85, 21
0.86, 12
0.87, 24
0.88, 16
0.89, 14
0.90, 9
0.91, 17
0.92, 25
0.93, 23
0.94, 14
0.95, 18
0.96, 23
0.97, 23
0.98, 14
0.99, 27
1.00, 24
1.01, 30
1.02, 58
1.03, 61
1.04, 64
1.05, 74
1.06, 67
1.07, 58
1.08, 46
1.09, 29
1.10, 40
1.11, 24
1.12, 23
1.13, 22
1.14, 28
1.15, 12
1.16, 22
1.17, 17
1.18, 17
1.19, 16
1.20, 11
1.21, 19
1.22, 21
1.23, 25
1.24, 22
1.25, 27
1.26, 41
1.27, 59
1.28, 48
1.29, 44
1.30, 50
1.31, 36
1.32, 45
1.33, 35
1.34, 45
1.35, 30
1.36, 23
1.37, 22
1.38, 21
1.39, 20
1.40, 24
1.41, 29
1.42, 37
1.43, 59
1.44, 85
1.45, 108
1.46, 140
1.47, 166
1.48, 263
1.49, 271
1.50, 279
1.51, 263
1.52, 194
1.53, 186
1.54, 110
1.55, 79
1.56, 64
1.57, 38
1.58, 24
1.59, 23
1.60, 18
1.61, 17
1.62, 15
1.63, 18
1.64, 14
1.65, 13
1.66, 28
1.67, 23
1.68, 34
1.69, 58
1.70, 82
1.71, 128
1.72, 139
1.73, 171
1.74, 227
1.75, 190
1.76, 185
1.77, 194
1.78, 136
1.79, 129
1.80, 71
1.81, 49
1.82, 40
1.83, 28
1.84, 18
1.85, 21
1.86, 23
1.87, 17
1.88, 9
1.89, 14
1.90, 14
1.91, 7
1.92, 17
1.93, 14
1.94, 12
1.95, 17
1.96, 19
1.97, 9
1.98, 14
1.99, 13
2.00, 12
2.01, 18
2.02, 13
2.03, 13
2.04, 20
2.05, 9
2.06, 16
2.07, 13
2.08, 12
2.09, 15
2.10, 15
2.11, 13
2.12, 11
2.13, 23
2.14, 15
2.15, 15
2.16, 14
2.17, 15
2.18, 12
2.19, 15
2.20, 11
2.21, 15
2.22, 11
2.23, 13
2.24, 11
2.25, 18
2.26, 28
2.27, 29
2.28, 33
2.29, 30
2.30, 46
2.31, 45
2.32, 48
2.33, 46
2.34, 45
2.35, 42
2.36, 25
2.37, 29
2.38, 25
2.39, 14
2.40, 13
2.41, 6
2.42, 12
2.43, 21
2.44, 19
2.45, 13
2.46, 18
2.47, 13
2.48, 13
2.49, 12
2.50, 11
2.51, 8
2.52, 14
2.53, 14
2.54, 12
2.55, 10
2.56, 17
2.57, 14
2.58, 8
2.59, 12
2.60, 9
2.61, 10
2.62, 16
2.63, 18
2.64, 16
2.65, 13
2.66, 12
2.67, 16
2.68, 11
2.69, 11
2.70, 5
2.71, 18
2.72, 9
2.73, 11
2.74, 13
2.75, 7
2.76, 7
2.77, 9
2.78, 7
2.79, 11
2.80, 8
2.81, 12
2.82, 7
2.83, 13
2.84, 14
2.85, 12
2.86, 10
2.87, 10
2.88, 8
2.89, 8
2.90, 6
2.91, 10
2.92, 11
2.93, 10
2.94, 4
2.95, 9
2.96, 12
2.97, 7
2.98, 15
2.99, 15
3.00, 7
3.01, 10
3.02, 7
3.03, 7
3.04, 8
3.05, 19
3.06, 7
3.07, 1
3.08, 8
3.09, 9
3.10, 9
3.11, 15
3.12, 7
3.13, 9
3.14, 9
3.15, 7
3.16, 10
3.17, 10
3.18, 7
3.19, 9
3.20, 10
3.21, 3
3.22, 11
3.23, 8
3.24, 4
3.25, 10
3.26, 13
3.27, 15
3.28, 24
3.29, 23
3.30, 22
3.31, 17
3.32, 22
3.33, 32
3.34, 27
3.35, 24
3.36, 21
3.37, 18
3.38, 25
3.39, 19
3.40, 13
3.41, 8
3.42, 16
3.43, 6
3.44, 5
3.45, 11
3.46, 4
3.47, 9
3.48, 7
3.49, 9
3.50, 6
3.51, 8
3.52, 5
3.53, 6
3.54, 7
3.55, 13
3.56, 5
3.57, 7
3.58, 9
3.59, 11
3.60, 11
3.61, 9
3.62, 6
3.63, 5
3.64, 8
3.65, 11
3.66, 7
3.67, 13
3.68, 14
3.69, 9
3.70, 16
3.71, 20
3.72, 12
3.73, 16
3.74, 12
3.75, 11
3.76, 15
3.77, 3
3.78, 11
3.79, 6
3.80, 5
3.81, 8
3.82, 4
3.83, 9
3.84, 6
3.85, 4
3.86, 7
3.87, 4
3.88, 6
3.89, 6
3.90, 5
3.91, 6
3.92, 6
3.93, 8
3.94, 7
3.95, 5
3.96, 6
3.97, 6
3.98, 5
3.99, 7
4.00, 5
4.01, 5
4.02, 3
4.03, 4
4.04, 4
4.05, 9
4.06, 6
4.07, 5
4.08, 5
4.09, 6
4.10, 4
4.11, 7
4.12, 8
4.13, 5
4.14, 5
4.15, 5
4.16, 4
4.17, 11
4.18, 5
4.19, 6
4.20, 9
4.21, 2
4.22, 11
4.23, 5
4.24, 2
4.25, 3
4.26, 7
4.27, 2
4.28, 2
4.29, 4
4.30, 4
4.31, 8
4.32, 8
4.33, 5
4.34, 6
4.35, 5
4.36, 6
4.37, 7
4.38, 6
4.39, 5
4.40, 9
4.41, 12
4.42, 6
4.43, 6
4.44, 3
4.45, 3
4.46, 10
4.47, 10
4.48, 14
4.49, 7
4.50, 7
4.51, 3
4.52, 8
4.53, 3
4.54, 7
4.55, 5
4.56, 7
4.57, 3
4.58, 2
4.59, 5
4.60, 5
4.61, 5
4.62, 4
4.63, 4
4.64, 5
4.65, 5
4.66, 6
4.67, 3
4.68, 2
4.69, 0
4.70, 2
4.71, 4
4.72, 4
4.73, 4
4.74, 2
4.75, 4
4.76, 2
4.77, 7
4.78, 4
4.79, 3
4.80, 8
4.81, 3
4.82, 7
4.83, 6
4.84, 1
4.85, 7
4.86, 8
4.87, 5
4.88, 3
4.89, 7
4.90, 5
4.91, 9
4.92, 5
4.93, 5
4.94, 4
4.95, 4
4.96, 9
4.97, 4
4.98, 4
4.99, 3
5.00, 3
5.01, 9
5.02, 0
5.03, 4
5.04, 4
5.05, 5
5.06, 2
5.07, 7
5.08, 5
5.09, 8
5.10, 5
5.11, 4
5.12, 9
5.13, 2
5.14, 7
5.15, 5
5.16, 5
5.17, 2
5.18, 4
5.19, 2
5.20, 5
5.21, 3
5.22, 3
5.23, 6
5.24, 2
5.25, 3
5.26, 2
5.27, 5
5.28, 3
5.29, 6
5.30, 4
5.31, 1
5.32, 5
5.33, 3
5.34, 3
5.35, 3
5.36, 1
5.37, 2
5.38, 2
5.39, 2
5.40, 7
5.41, 9
5.42, 1
5.43, 9
5.44, 3
5.45, 5
5.46, 1
5.47, 3
5.48, 4
5.49, 2
5.50, 3
5.51, 6
5.52, 5
5.53, 2
5.54, 2
5.55, 1
5.56, 4
5.57, 6
5.58, 4
5.59, 5
5.60, 1
5.61, 1
5.62, 6
5.63, 1
5.64, 2
5.65, 6
5.66, 2
5.67, 6
5.68, 1
5.69, 2
5.70, 6
5.71, 1
5.72, 6
5.73, 1
5.74, 7
5.75, 1
5.76, 4
5.77, 3
5.78, 4
5.79, 4
5.80, 4
5.81, 4
5.82, 6
5.83, 4
5.84, 1
5.85, 2
5.86, 5
5.87, 6
5.88, 7
5.89, 2
5.90, 5
5.91, 3
5.92, 1
5.93, 4
5.94, 4
5.95, 2
5.96, 0
5.97, 2
5.98, 7
5.99, 1
6.00, 4
6.01, 4
6.02, 5
6.03, 7
6.04, 5
6.05, 3
6.06, 3
6.07, 1
6.08, 5
6.09, 1
6.10, 2
6.11, 4
6.12, 3
6.13, 5
6.14, 3
6.15, 3
6.16, 1
6.17, 6
6.18, 4
6.19, 1
6.20, 6
6.21, 2
6.22, 5
6.23, 1
6.24, 2
6.25, 4
6.26, 0
6.27, 4
6.28, 4
6.29, 5
6.30, 3
6.31, 2
6.32, 4
6.33, 5
6.34, 4
6.35, 6
6.36, 6
6.37, 2
6.38, 6
6.39, 7
6.40, 6
6.41, 10
6.42, 3
6.43, 9
6.44, 10
6.45, 5
6.46, 8
6.47, 7
6.48, 5
6.49, 5
6.50, 4
6.51, 4
6.52, 4
6.53, 2
6.54, 3
6.55, 2
6.56, 6
6.57, 2
6.58, 4
6.59, 1
6.60, 2
6.61, 0
6.62, 7
6.63, 2
6.64, 1
6.65, 5
6.66, 4
6.67, 3
6.68, 0
6.69, 3
6.70, 5
6.71, 1
6.72, 4
6.73, 1
6.74, 1
6.75, 4
6.76, 1
6.77, 1
6.78, 3
6.79, 2
6.80, 2
6.81, 3
6.82, 4
6.83, 4
6.84, 4
6.85, 4
6.86, 5
6.87, 3
6.88, 1
6.89, 1
6.90, 2
6.91, 3
6.92, 2
6.93, 1
6.94, 2
6.95, 4
6.96, 3
6.97, 1
6.98, 5
6.99, 3
7.00, 1
7.01, 2
7.02, 2
7.03, 3
7.04, 5
7.05, 4
7.06, 1
7.07, 1
7.08, 3
7.09, 2
7.10, 2
7.11, 6
7.12, 1
7.13, 5
7.14, 1
7.15, 2
7.16, 1
7.17, 1
7.18, 5
7.19, 2
7.20, 5
7.21, 2
7.22, 0
7.23, 1
7.24, 2
7.25, 1
7.26, 2
7.27, 4
7.28, 2
7.29, 2
7.30, 2
7.31, 4
7.32, 1
7.33, 1
7.34, 3
7.35, 1
7.36, 2
7.37, 3
7.38, 1
7.39, 0
7.40, 2
7.41, 3
7.42, 2
7.43, 2
7.44, 3
7.45, 0
7.46, 1
7.47, 3
7.48, 4
7.49, 2
7.50, 2
7.51, 4
7.52, 3
7.53, 4
7.54, 0
7.55, 1
7.56, 3
7.57, 1
7.58, 4
7.59, 3
7.60, 6
7.61, 1
7.62, 3
7.63, 1
7.64, 3
7.65, 2
7.66, 3
7.67, 0
7.68, 2
7.69, 5
7.70, 2
7.71, 1
7.72, 6
7.73, 1
7.74, 2
7.75, 3
7.76, 0
7.77, 1
7.78, 5
7.79, 0
7.80, 3
7.81, 2
7.82, 4
7.83, 0
7.84, 1
7.85, 1
7.86, 0
7.87, 2
7.88, 1
7.89, 3
7.90, 1
7.91, 4
7.92, 3
7.93, 1
7.94, 1
7.95, 1
7.96, 2
7.97, 5
7.98, 2
7.99, 1
8.00, 1
8.01, 2
8.02, 1
8.03, 3
8.04, 1
8.05, 3
8.06, 0
8.07, 3
8.08, 5
8.09, 2
8.10, 1
8.11, 1
8.12, 3
8.13, 3
8.14, 5
8.15, 1
8.16, 1
8.17, 1
8.18, 1
8.19, 0
8.20, 2
8.21, 2
8.22, 2
8.23, 1
8.24, 2
8.25, 2
8.26, 1
8.27, 5
8.28, 3
8.29, 1
8.30, 1
8.31, 1
8.32, 0
8.33, 1
8.34, 1
8.35, 2
8.36, 1
8.37, 1
8.38, 3
8.39, 3
8.40, 2
8.41, 4
8.42, 0
8.43, 3
8.44, 2
8.45, 1
8.46, 1
8.47, 2
8.48, 1
8.49, 1
8.50, 4
8.51, 4
8.52, 2
8.53, 4
8.54, 3
8.55, 3
8.56, 1
8.57, 3
8.58, 1
8.59, 0
8.60, 2
8.61, 3
8.62, 1
8.63, 3
8.64, 3
8.65, 1
8.66, 1
8.67, 3
8.68, 4
8.69, 2
8.70, 2
8.71, 2
8.72, 3
8.73, 1
8.74, 1
8.75, 2
8.76, 2
8.77, 0
8.78, 1
8.79, 1
8.80, 2
8.81, 2
8.82, 1
8.83, 0
8.84, 1
8.85, 1
8.86, 0
8.87, 0
8.88, 2
8.89, 1
8.90, 3
8.91, 0
8.92, 2
8.93, 0
8.94, 2
8.95, 2
8.96, 1
8.97, 1
8.98, 1
8.99, 1
9.00, 0
9.01, 2
9.02, 3
9.03, 2
9.04, 3
9.05, 2
9.06, 0
9.07, 2
9.08, 1
9.09, 0
9.10, 0
9.11, 3
9.12, 2
9.13, 2
9.14, 3
9.15, 1
9.16, 2
9.17, 0
9.18, 2
9.19, 1
9.20, 4
9.21, 2
9.22, 0
9.23, 0
9.24, 1
9.25, 0
9.26, 1
9.27, 0
9.28, 3
9.29, 4
9.30, 3
9.31, 1
9.32, 0
9.33, 1
9.34, 1
9.35, 2
9.36, 5
9.37, 0
9.38, 0
9.39, 2
9.40, 1
9.41, 3
9.42, 0
9.43, 2
9.44, 3
9.45, 1
9.46, 6
9.47, 2
9.48, 2
9.49, 1
9.50, 4
9.51, 6
9.52, 1
9.53, 0
9.54, 1
9.55, 2
9.56, 1
9.57, 4
9.58, 1
9.59, 1
9.60, 0
9.61, 0
9.62, 0
9.63, 2
9.64, 1
9.65, 2
9.66, 0
9.67, 1
9.68, 0
9.69, 0
9.70, 1
9.71, 0
9.72, 1
9.73, 2
9.74, 1
9.75, 1
9.76, 1
9.77, 3
9.78, 0
9.79, 2
9.80, 1
9.81, 3
9.82, 0
9.83, 2
9.84, 0
9.85, 0
9.86, 2
9.87, 1
9.88, 0
9.89, 0
9.90, 0
9.91, 1
9.92, 1
9.93, 0
9.94, 0
9.95, 0
9.96, 1
9.97, 0
9.98, 0
9.99, 1
10.00, 0
10.01, 4
10.02, 1
10.03, 1
10.04, 3
10.05, 1
10.06, 5
10.07, 1
10.08, 2
10.09, 1
10.10, 3
10.11, 2
10.12, 1
10.13, 1
10.14, 2
10.15, 0
10.16, 3
10.17, 2
10.18, 1
10.19, 2
10.20, 1
10.21, 1
10.22, 1
10.23, 0
10.24, 1
10.25, 1
10.26, 2
10.27, 1
10.28, 3
10.29, 3
10.30, 2
10.31, 1
10.32, 1
10.33, 0
10.34, 1
10.35, 3
10.36, 1
10.37, 0
10.38, 3
10.39, 0
10.40, 1
10.41, 0
10.42, 0
10.43, 2
10.44, 1
10.45, 0
10.46, 0
10.47, 1
10.48, 0
10.49, 0
10.50, 2
10.51, 1
10.52, 0
10.53, 1
10.54, 3
10.55, 0
10.56, 2
10.57, 0
10.58, 3
10.59, 2
10.60, 0
10.61, 1
10.62, 0
10.63, 0
10.64, 1
10.65, 0
10.66, 3
10.67, 2
10.68, 1
10.69, 1
10.70, 3
10.71, 0
10.72, 1
10.73, 1
10.74, 1
10.75, 2
10.76, 0
10.77, 0
10.78, 1
10.79, 0
10.80, 3
10.81, 2
10.82, 1
10.83, 3
10.84, 1
10.85, 2
10.86, 1
10.87, 2
10.88, 1
10.89, 1
10.90, 1
10.91, 2
10.92, 1
10.93, 1
